time (s),altitude (ft),altitude_rate (ft/s),distance (m),drag (lbf),drag_coefficient (unitless),electric_power_in_total (kW),fuel_flow_rate_negative_total (lbm/h),lift (lbf),lift_coefficient (unitless),mach (unitless),mach_rate (1/s),mass (kg),specific_energy_rate_excess (m/s),throttle (unitless),thrust_net_total (lbf),velocity (m/s)
2297.8213663643196,19148.490209339125,8.333324117199073,267211.67352215684,5398.490178940235,0.023991046367710808,0.0,-3341.398179427592,119401.55770698156,0.5306239730693424,0.5111629659017608,0.00013541651690448492,54159.63559970765,14.652911859598861,0.4104762752715781,7792.400448122652,162.0868055123281
2467.6472407030305,20563.704263690324,8.333324117199075,295274.9192466987,5424.766529934643,0.023420897232823718,0.0,-3356.3250132731196,119243.11533433637,0.5148204507154864,0.5341601942849677,0.0001354165169044849,54087.767348314526,13.75782617319274,0.4437723933628065,7742.206158747631,168.42935742750606
2467.6472407030305,20563.704263690324,8.333324117199075,295274.9192466987,5424.766529934643,0.023420897232823718,0.0,-3356.3250132731196,119243.11533433637,0.5148204507154864,0.5341601942849677,0.0001354165169044849,54087.767348314526,13.75782617319274,0.4437723933628065,7742.206158747631,168.42935742750606
2794.742517650251,23289.495223696504,8.333324117199076,352327.90940875735,5527.380251998199,0.022845825984201953,0.0,-3417.459773636579,118935.37017114417,0.49158491842755325,0.5784542973850683,0.0001354165169044849,53948.1764902374,11.932653396327277,0.5180887615610643,7714.162203944666,180.39894441611668
3246.0672387471545,27050.530406701477,8.333324117199075,437366.97146101046,5664.004050949254,0.02256142324592884,0.0,-3499.0375519615523,118501.78290227873,0.4720280662594883,0.6395711191088989,0.00013541651690448503,53751.504613141355,9.342629775066642,0.6377473175674628,7699.1960139279245,196.3726015131032
3388.909969862484,28240.885182871432,8.333324117199082,465767.52897789254,5698.745015708519,0.022549656117938435,0.0,-3521.9999818142323,118362.44621903297,0.46835442753799683,0.6589143842216607,0.00013541651690448514,53688.30255669263,8.526759348544793,0.6795196150743857,7691.583764942965,201.2950949851925
3388.909969862484,28240.885182871432,8.333324117199082,465767.52897789254,5698.745015708519,0.022549656117938435,0.0,-3521.9999818142323,118362.44621903297,0.46835442753799683,0.6589143842216607,0.00013541651690448514,53688.30255669263,8.526759348544793,0.6795196150743857,7691.583764942965,201.2950949851925
3549.0714555861027,29575.562754498507,8.333324117199078,498441.6277200834,5731.501394137093,0.022571549220396916,0.0,-3543.0240012764284,118205.3022208734,0.46551097412618353,0.6806028947606007,0.0001354165169044849,53617.02323806021,7.556831538718006,0.7317699268469364,7679.592426881643,206.7372270555209
3770.061616463118,31417.14539179864,8.333324117199085,544942.7835993724,5775.889659931057,0.022697938119498787,0.0,-3578.672424259207,117986.75482323435,0.46366122235275087,0.710528612616728,0.00013541651690448514,53517.89180590215,6.35096841982709,0.8028711514437691,7666.52073819998,214.11096331206315
3840.0042467993617,32000.0,8.333324117199078,559997.7826698079,5791.685452801305,0.02276816184078854,0.0,-3590.8139527588523,117917.10262088652,0.4635534333050944,0.72,0.00013541651690448514,53486.29809832982,5.979172714765564,0.8261502489907901,7665.077141202459,216.411757130549
3840.0042467993617,32000.0,0.16466994922058636,559997.7826698079,5791.685452801305,0.02276816184078854,0.0,-2828.1396700610153,117917.10262088652,0.4635534333050944,0.72,0.0,53486.29809832982,5.979172714765564,0.59432225056539,5819.033433357278,216.411757130549
4346.577234897823,32083.417348226692,0.16466994922058398,669606.0449365539,5772.76336473089,0.022781376333954304,0.0,-2818.184264746226,117519.84244379318,0.4637750741310483,0.7200000000000002,7.312814763541801e-20,53306.10391290343,5.969005090573866,0.594701045576856,5800.02920199648,216.33245383130216
5045.54456546449,32198.516263057947,0.16466994922058398,820777.10413511,5746.751480439787,0.022799709807517297,0.0,-2804.48496603101,116974.00118224634,0.464083628995786,0.72,3.6564073817709003e-20,53058.514481170816,5.954599518224599,0.5952407699432717,5773.904416797577,216.22298475154116
5266.76533576902,32234.94467607054,0.1646699492205816,868606.2846697747,5738.542206270224,0.02280553603107806,0.0,-2800.158146078021,116801.79794501585,0.4641819325854629,0.7200000000000001,0.0,52980.40440659054,5.949948617486161,0.5954157614414973,5765.659516013073,216.18832686545124
5266.76533576902,32234.94467607054,0.1646699492205816,868606.2846697747,5738.542206270224,0.02280553603107806,0.0,-2800.158146078021,116801.79794501585,0.4641819325854629,0.7200000000000001,0.0,52980.40440659054,5.949948617486161,0.5954157614414973,5765.659516013073,216.18832686545124
6301.331361973231,32405.306611070922,0.16466994922058098,1092183.5076179234,5700.299207339433,0.02283293872846371,0.0,-2779.9799924198214,115999.99164857976,0.4646459081312935,0.72,2.742305536328175e-20,52616.71118792166,5.927609356898012,0.5962610605279861,5727.250580710169,216.02617281666946
7728.821320222583,32640.371310008733,0.1646699492205816,1400398.8860852018,5647.932628663142,0.022871174891226833,0.0,-2752.2905987515696,114903.15572099616,0.46529771915335527,0.7200000000000001,1.8282036908854502e-20,52119.194779497775,5.895175035279198,0.5975015951167262,5674.656866434706,215.80223763093883
8180.617011317165,32714.768483519354,0.16466994922058037,1497881.3842675015,5631.455457830688,0.022883379500667173,0.0,-2743.5635444321774,114558.29433176751,0.46550682035453667,0.7200000000000001,0.0,51962.768284469385,5.884515562917381,0.5979125227963897,5658.108246832332,215.73131553391974
8180.617011317165,32714.768483519354,0.16466994922058037,1497881.3842675015,5631.455457830688,0.022883379500667173,0.0,-2743.5635444321774,114558.29433176751,0.46550682035453667,0.7200000000000001,0.0,51962.768284469385,5.884515562917381,0.5979125227963897,5658.108246832332,215.73131553391974
9410.613655804456,32917.31196850857,0.16466994922058037,1763111.371990907,5586.831024615421,0.0229168665750416,0.0,-2719.892419362062,113624.9601122513,0.46608319439303836,0.7200000000000002,-3.6564073817709003e-20,51539.41500338585,5.854524091661087,0.5990767363238706,5613.29036256638,215.53811712560537
11107.757979331109,33196.78063808369,0.16466994922058037,2128684.2557989415,5525.818602832949,0.022963704428334834,0.0,-2687.440250813959,112350.38298239959,0.46689570770480093,0.72,-5.48461107265635e-20,50961.27654169263,5.810775607342256,0.6007950007247905,5552.013567083883,215.271264243764
11644.898355068195,33285.23151648064,0.16466994922058037,2244292.440887004,5506.643496136511,0.022978680651203256,0.0,-2677.219357340338,111950.16446496604,0.4671570040615474,0.7200000000000001,-3.6564073817709003e-20,50779.74047565863,5.796348892633614,0.6013665701731461,5532.7554005012735,215.1867387656424
11644.898355068195,33285.23151648064,0.16466994922058037,2244292.440887004,5506.643496136511,0.022978680651203256,0.0,-2677.219357340338,111950.16446496604,0.4671570040615474,0.7200000000000001,-3.6564073817709003e-20,50779.74047565863,5.796348892633614,0.6013665701731461,5532.7554005012735,215.1867387656424
12679.464381272406,33455.59345148103,0.16466994922058067,2466833.072695388,5469.892807099599,0.023007741206826193,0.0,-2657.6002025794155,111183.60779500524,0.46766614352451336,0.7200000000000001,-4.113458304492263e-20,50432.03621862133,5.767766293384553,0.6025058485955745,5495.845561176436,215.02384578711948
14106.954339521759,33690.658150418836,0.1646699492205816,2773616.9100558613,5419.575948921558,0.023048310884818193,0.0,-2630.673009524539,110135.14704749105,0.4683814992943982,0.72,-1.8282036908854502e-20,49956.462422797675,5.726586794103288,0.6041626594688507,5445.310892530251,214.79888827852668
14558.750030616342,33765.05532392946,0.16466994922058636,2870646.0260817856,5403.74502786479,0.02306126769837663,0.0,-2622.1848666340707,109805.53350979157,0.4686110817543425,0.7199999999999999,7.312814763541801e-20,49806.952236889185,5.71312815619156,0.6047079595932002,5429.411464946874,214.72764195296529
14558.750030616342,33765.05532392946,0.16466994922058636,2870646.0260817856,5403.74502786479,0.02306126769837663,0.0,-2622.1848666340707,109805.53350979157,0.4686110817543425,0.7199999999999999,7.312814763541801e-20,49806.952236889185,5.71312815619156,0.6047079595932002,5429.411464946874,214.72764195296529
15065.3230187148,33848.47267215615,0.16466994922058398,2979401.006920569,5386.048627043288,0.023075860954722742,0.0,-2612.6870776602955,109437.22198375355,0.46887027812716536,0.72,-7.312814763541801e-20,49639.88893871729,5.697791720407962,0.605331579609726,5411.638496742062,214.64772995356338
15764.29034928147,33963.57158698741,0.1646699492205816,3129394.205297905,5361.724799724734,0.023096109424415458,0.0,-2599.615764384278,108931.21853267962,0.46923097267036995,0.72,0.0,49410.36963387193,5.676200339119136,0.6062135229822432,5387.209446746944,214.53741988288155
15985.511119585997,34000.0,0.16466994922058636,3176850.4743952914,5354.0489359659105,0.023102545726873914,0.0,-2595.4868252525835,108771.59846836838,0.46934588335945104,0.72,1.4625629527083601e-19,49337.9671905243,5.669262269556244,0.6064978947481605,5379.500382812707,214.50249555767672
15985.511119585997,34000.0,-16.23147906166969,3176850.4743952914,5354.0489359659105,0.023102545726873914,0.0,-1394.400005184446,108771.59846836838,0.46934588335945104,0.72,-0.00017442783469256924,49337.9671905243,5.669262269556244,0.17697078428977867,2268.9235775689895,214.50249555767672
16071.593267583012,32602.759417202917,-16.231479061669674,3195174.5661882954,5369.528805320506,0.02264030579631103,0.0,-1397.5048666543553,108738.21449920246,0.45848835480078165,0.7049848773191956,-0.00017442783469256924,49322.82447681419,6.6332596140163185,0.15401818636450718,2244.1962076491677,211.33692384987398
16190.369062203989,30674.85259377933,-16.231479061669702,3220004.946460599,5392.414006094343,0.022085196676130837,0.0,-1398.1945203664156,108692.08339827675,0.4451598182699624,0.684267072649569,-0.00017442783469256946,49301.89976139229,7.944539386198162,0.12597235393556322,2208.4907386631858,206.86511159189214
16227.961195098502,30064.676675818537,-16.231479061669717,3227752.178608092,5398.82152424417,0.021923847610243723,0.0,-1397.0886157011826,108677.48611958545,0.4413238395917773,0.6777099583073037,-0.0001744278346925699,49295.2785471481,8.35166868112657,0.11778031210024298,2195.55769061995,205.4249192840026
16227.961195098502,30064.676675818537,-16.231479061669717,3227752.178608092,5398.82152424417,0.021923847610243723,0.0,-1397.0886157011826,108677.48611958545,0.4413238395917773,0.6777099583073037,-0.0001744278346925699,49295.2785471481,8.35166868112657,0.11778031210024298,2195.55769061995,205.4249192840026
16403.76540865259,27211.11426456206,-16.231479061669695,3263253.990199592,5424.881962584585,0.0212633345483201,0.0,-1368.1051639723566,108609.69730329793,0.4257059130281112,0.6470448100072341,-0.00017442783469256968,49264.53005727599,10.596053345199843,0.08610248265338452,2125.638290718114,198.53291834061412
16646.339341209743,23273.780557353733,-16.231479061669695,3310203.3847672595,5434.294107187097,0.020537533433662585,0.0,-1219.0304431928669,108521.82430143726,0.41013065375412333,0.6047331641984284,-0.0001744278346925699,49224.67153406052,13.729695864546093,0.06768909025731445,1985.6357198598587,188.6064723059142
16723.113161486275,22027.62790105081,-16.231479061669702,3324554.243015246,5430.54846542832,0.020351156460662035,0.0,-1166.5571141110868,108496.5887629985,0.406594484409916,0.5913416729665163,-0.00017442783469257,49213.22488635966,14.807474273806783,0.06222579910341596,1929.8836722440765,185.3658879471162
16723.113161486275,22027.62790105081,-16.231479061669702,3324554.243015246,5430.54846542832,0.020351156460662035,0.0,-1166.5571141110868,108496.5887629985,0.406594484409916,0.5913416729665163,-0.00017442783469257,49213.22488635966,14.807474273806783,0.06222579910341596,1929.8836722440765,185.3658879471162
16932.126977213076,18635.024527481582,-16.23147906166971,3362343.3238649257,5404.988947555404,0.019954593855580106,0.0,-1013.1185892548591,108433.73976159256,0.40032482178578366,0.5548838456684589,-0.0001744278346925701,49184.71705882944,17.85954561156156,0.04851886514023712,1749.416428137788,176.30706055505456
17220.523382592903,13953.924312098105,-16.231479061669706,3411301.6967552607,5372.6393253395645,0.019832337193476157,0.0,-946.0725915367432,108356.38415896131,0.39998224663453275,0.5045794851449348,-0.00017442783469257022,49149.62914766177,21.72576967150828,0.040408684656790476,1465.3197354243384,163.25095755816423
17311.799858847466,12472.372098949196,-16.231479061669713,3426001.50214404,5356.117922266233,0.01987666064360521,0.0,-1082.7160364888887,108332.2583440813,0.40202317557444567,0.4886583270334839,-0.00017442783469257033,49138.6858621005,22.68722014378725,0.049938153665119805,1358.1184413281635,158.9868689859555
17311.799858847466,12472.372098949196,-16.231479061669713,3426001.50214404,5356.117922266233,0.01987666064360521,0.0,-1082.7160364888887,108332.2583440813,0.40202317557444567,0.4886583270334839,-0.00017442783469257033,49138.6858621005,22.68722014378725,0.049938153665119805,1358.1184413281635,158.9868689859555
17487.60407240155,9618.809687692725,-16.23147906166971,3453204.134422817,5308.256785625855,0.02005969576379629,0.0,-1200.530067096167,108275.87010258679,0.40917029837359997,0.4579931787334144,-0.00017442783469257027,49113.10858597362,24.58509785385404,0.08844142204234795,1117.9853645654093,150.59848745601533
17730.178004958707,5681.475980484389,-16.2314790616697,3488274.531565413,5208.98353498432,0.02056566546937508,0.0,-1105.837300749094,108196.49164864152,0.42717217999666685,0.4156815329246083,-0.00017442783469257,49077.10312488328,26.27389719181947,0.04995383287685704,706.4034033256434,138.65097747792356
17806.95182523524,4435.323324181463,-16.2314790616697,3498764.0854674554,5170.090588697035,0.02080073304625679,0.0,-1070.5672279591436,108173.83763992885,0.4352138672882234,0.4022900416926962,-0.00017442783469256978,49066.827439370354,26.724523035650165,0.037893905424986725,554.76602595485,134.780825270989
17806.95182523524,4435.323324181463,-16.2314790616697,3498764.0854674554,5170.090588697035,0.02080073304625679,0.0,-1070.5672279591436,108173.83763992885,0.4352138672882234,0.4022900416926962,-0.00017442783469256978,49066.827439370354,26.724523035650165,0.037893905424986725,554.76602595485,134.780825270989
17893.033973232254,3038.0827413843745,-16.23147906166971,3510169.8061630083,5122.556445098157,0.02111583347026311,0.0,-1032.1344704809237,108148.69375338746,0.44580276114053735,0.38727491901189176,-0.0001744278346925701,49055.42236427088,27.23832689493707,0.024371145312163035,371.48043268347715,130.39128056675938
18011.80976785323,1110.1759179607957,-16.231479061669702,3525281.8811946935,5050.874150618355,0.021654814426550182,0.0,-975.5685224847314,108115.56212820712,0.4635281665495184,0.36655711434226523,-0.0001744278346925699,49040.394111867376,27.86369817375566,0.005838027718925052,94.06959511438167,124.24826265818265
18049.401900747744,500.0,-16.231479061669695,3529911.9999999995,5026.896207170525,0.02185432156341324,0.0,-956.9375454788881,108105.47256574109,0.46998618289480626,0.36,-0.00017442783469256968,49035.81756331126,28.03190168070009,5.110341132454152e-07,0.008378414886924758,122.28330705094265
18049.401900747744,500.0,17.499989742266823,3529911.9999999995,5026.896207170525,0.02185432156341324,0.0,-4412.192167604998,108105.47256574109,0.46998618289480626,0.36,0.00019999988276876368,49035.81756331126,28.03190168070009,0.39055068239896207,10491.351896620912,122.28330705094265
18124.47755815783,1813.8232345703973,17.499989742266823,3539253.9610147052,5082.259138126386,0.021359162923912337,0.0,-4400.158453339506,108013.58965782032,0.45394770254641514,0.37501512268080456,0.00019999988276876368,48994.140177300585,27.71529975757529,0.3994933891158407,10370.664263810027,126.80499970900549
18228.06664222534,3626.6311431627196,17.499989742266823,3552698.0045292503,5154.173717860687,0.0207953030099282,0.0,-4388.288344773607,107887.1601608073,0.43528726605587864,0.39573292735043103,0.00019999988276876368,48936.79272205144,27.157309573355835,0.4130947428607259,10221.482922058798,132.96346968918198
18260.852233154146,4200.37864811093,17.499989742266823,3557085.4647389953,5175.658454033074,0.02064180141682449,0.0,-4383.1789212060285,107847.20785907915,0.43012124307611416,0.40229004169269633,0.00019999988276876368,48918.6706628043,26.971061926884293,0.41751518211416594,10177.708893950265,134.89301681744547
18260.852233154146,4200.37864811093,17.499989742266823,3557085.4647389953,5175.658454033074,0.02064180141682449,0.0,-4383.1789212060285,107847.20785907915,0.43012124307611416,0.40229004169269633,0.00019999988276876368,48918.6706628043,26.971061926884293,0.41751518211416594,10177.708893950265,134.89301681744547
18414.178064527376,6883.579124367015,17.499989742266823,3578437.190743169,5266.710433472885,0.02005720956877239,0.0,-4363.137481462812,107660.93056064041,0.4100050446859134,0.43295518999276583,0.00019999988276876368,48834.17670143825,26.051073568763783,0.4388098507177486,9989.669397702643,143.7906061956132
18625.736417577642,10585.848132637537,17.499989742266823,3610106.317241982,5363.610580187951,0.0195418701545403,0.0,-4325.184363053862,107405.58220035002,0.3913233277943335,0.4752668358015718,0.00019999988276876368,48718.35263339511,24.342711072133817,0.4644135007337889,9760.324320775322,155.72168281950425
18692.693912984752,11757.603615429838,17.499989742266823,3620650.8503626212,5386.764075530654,0.019435646250482285,0.0,-4286.229973227449,107325.26977403826,0.3872335873295694,0.4886583270334839,0.00019999988276876368,48681.923529565094,23.551682960481397,0.4588262866648759,9691.942936535686,159.41308835295263
18692.693912984752,11757.603615429838,17.499989742266823,3620650.8503626212,5386.764075530654,0.019435646250482285,0.0,-4286.229973227449,107325.26977403826,0.3872335873295694,0.4886583270334839,0.00019999988276876368,48681.923529565094,23.551682960481397,0.4588262866648759,9691.942936535686,159.41308835295263
18874.983156325008,14947.663504009864,17.499989742266823,3650595.9586774306,5432.443185779489,0.01926730998778883,0.0,-4161.552339269164,107111.77349936195,0.3798945838506561,0.5251161543315412,0.00019999988276876368,48585.08324824531,21.62627990370261,0.4300824857919551,9512.150760932856,169.25308064108344
19126.50510637377,19349.295049818196,17.499989742266823,3694801.9380806275,5492.089375551338,0.01942171469244187,0.0,-4139.03310525164,106822.81354621313,0.37775827476044915,0.5754205148550651,0.00019999988276876368,48454.0132181218,17.606661637843473,0.5327138296503543,9307.628679309471,182.31767467997673
19206.11094359248,20742.39638457016,17.499989742266823,3709469.389503516,5507.184165222467,0.01954698303630691,0.0,-4133.311251575953,106730.9996730557,0.37882681556791953,0.5913416729665161,0.00019999988276876368,48412.36714575307,16.319784568569972,0.5710979839536117,9248.449920936699,186.32643613478598
19206.11094359248,20742.39638457016,17.499989742266823,3709469.389503516,5507.184165222467,0.01954698303630691,0.0,-4133.311251575953,106730.9996730557,0.37882681556791953,0.5913416729665161,0.00019999988276876368,48412.36714575307,16.319784568569972,0.5710979839536117,9248.449920936699,186.32643613478598
19359.43677496571,23425.596860826245,17.499989742266823,3738608.1304890257,5522.774093944606,0.019857796856338428,0.0,-4119.338834728287,106555.24054961608,0.38313215149114416,0.6220068212665857,0.00019999988276876368,48332.644148318024,14.044573469554988,0.6472850235753965,9131.7437738408,193.87356744808602
19570.995128015977,27127.86586909677,17.499989742266823,3780677.457007184,5517.6866650176125,0.020441474078403073,0.0,-4092.269370143062,106313.91376762862,0.3938630887166593,0.6643184670753915,0.00019999988276876368,48223.18016121523,11.013305617139078,0.768319791368902,8964.285167714079,203.90453923099557
19637.952623423087,28299.62135188907,17.499989742266823,3794429.1980160554,5509.196288639835,0.020661409941839265,0.0,-4081.6501259133224,106237.89617779297,0.39842920986753744,0.6777099583073036,0.00019999988276876368,48188.69916244325,10.076105003315956,0.811450753710881,8908.674397152057,206.98532195872258
19637.952623423087,28299.62135188907,17.499989742266823,3794429.1980160554,5509.196288639835,0.020661409941839265,0.0,-4081.6501259133224,106237.89617779297,0.39842920986753744,0.6777099583073036,0.00019999988276876368,48188.69916244325,10.076105003315956,0.811450753710881,8908.674397152057,206.98532195872258
19713.028280833172,29613.444586459467,17.499989742266823,3810091.623806874,5498.42797277881,0.020938293318733,0.0,-4064.4416365896295,106152.96366646388,0.40423588358436435,0.6927250809881081,0.00019999988276876368,48150.17442329839,8.985098016812508,0.8658090439935908,8847.275263288378,210.38512349003994
19816.617364900685,31426.252495051787,17.499989742266823,3832117.2731578923,5474.117051316486,0.021345582915017248,0.0,-4048.453715584016,106036.26198373504,0.41347413673369926,0.7134428856577346,0.00019999988276876368,48097.23943039002,7.707887456495582,0.9363912850902508,8756.672326652297,214.98059512875764
19849.40295582949,32000.0,17.499989742266823,3839186.870767264,5468.188564955278,0.021496437131721814,0.0,-4044.263149798708,105999.40746911216,0.4167028206128018,0.72,0.00019999988276876368,48080.52250373922,7.311882877702751,0.9599438974745372,8730.574925017596,216.411757130549
19849.40295582949,32000.0,0.0,3839186.870767264,5468.188564955278,0.021496437131721814,0.0,-2686.213549612678,105999.40746911216,0.4167028206128018,0.72,0.0,48080.52250373922,7.311882877702751,0.55027986776908,5468.188579998614,216.411757130549
19907.221451459816,32000.000000000004,0.0,3851699.4730012687,5467.092121670265,0.021492126815084996,0.0,-2685.770008994532,105956.26857965736,0.41653323384488367,0.72,0.0,48060.955032611404,7.317099272470895,0.5501422286535432,5467.092136703747,216.411757130549
19986.9991745078,32000.0,0.0,3868964.3102259566,5465.580433243665,0.021486184094778416,0.0,-2685.158490616567,105896.75740777273,0.41629928467691757,0.72,0.0,48033.96121908601,7.324300591187381,0.5499524628345084,5465.580448263554,216.411757130549
20012.24855108669,32000.0,0.0,3874428.5721778446,5465.102273832207,0.021484304363747705,0.0,-2684.965062352807,105877.92514788646,0.4162252516610688,0.72,0.0,48025.41904968264,7.326580693015058,0.5498924383541011,5465.102288847797,216.411757130549
20012.24855108669,32000.0,0.0,3874428.5721778446,5465.102273832207,0.021484304363747705,0.0,-2684.965062352807,105877.92514788646,0.4162252516610688,0.72,0.0,48025.41904968264,7.326580693015058,0.5498924383541011,5465.102288847797,216.411757130549
20130.33035305941,32000.0,0.0,3899982.8624279033,5462.867919231399,0.021475520712153452,0.0,-2684.0612061895636,105789.87177695392,0.415879097952212,0.72,0.0,47985.478712432305,7.337249679692937,0.5496119545431674,5462.867934226894,216.411757130549
20293.259138945115,32000.0,0.0,3935242.567268574,5459.789875111684,0.021463420364639434,0.0,-2682.816055062997,105668.4247310186,0.41540166767401837,0.72,0.0,47930.391258978314,7.351986458814284,0.5492255603939982,5459.78989007949,216.411757130549
20344.825542612645,32000.0,0.0,3946402.1432951675,5458.816869426754,0.021459595303508782,0.0,-2682.422448253728,105629.9988905244,0.4152506087530237,0.72,0.0,47912.96159090073,7.3566544142638195,0.549103416691977,5458.816884385805,216.411757130549
20344.825542612645,32000.0,0.0,3946402.1432951675,5458.816869426754,0.021459595303508782,0.0,-2682.422448253728,105629.9988905244,0.4152506087530237,0.72,0.0,47912.96159090073,7.3566544142638195,0.549103416691977,5458.816884385805,216.411757130549
20485.21312206404,32000.000000000004,0.0,3976783.66604355,5456.170781665344,0.02144919305447649,0.0,-2681.3520350208482,105525.4145469052,0.41483946880405037,0.72,0.0,47865.522930563064,7.369372065086416,0.548771247044813,5456.17079660058,216.411757130549
20678.919328196745,31999.999999999996,0.0,4018703.9664798193,5452.526636802473,0.021434867262669365,0.0,-2679.8778810110516,105381.17796370303,0.4142724487377029,0.72,0.0,47800.09831687798,7.386942269517652,0.5483137889321335,5452.5266517049,216.411757130549
20740.226680142227,32000.0,0.0,4031971.598239362,5451.374946202228,0.021430339758855402,0.0,-2679.411991377053,105335.54409342178,0.41409305374941313,0.72,0.0,47779.399141482776,7.39250861615608,0.5481692144906101,5451.374961094283,216.411757130549
20740.226680142227,32000.0,0.0,4031971.598239362,5451.374946202228,0.021430339758855402,0.0,-2679.411991377053,105335.54409342178,0.41409305374941313,0.72,0.0,47779.399141482776,7.39250861615608,0.5481692144906101,5451.374961094283,216.411757130549
20858.308482114946,32000.0,0.0,4057525.88848942,5449.158976361265,0.02142162838107348,0.0,-2678.5155723406024,105247.67274400206,0.41374761560000706,0.7200000000000001,0.0,47739.54136780192,7.403237134946955,0.5478910385620036,5449.158991233361,216.41175713054903
21021.237268000652,32000.0,0.0,4092785.593330092,5446.106266581351,0.021409627627426136,0.0,-2677.280669631688,105126.47645036964,0.41327117107441713,0.72,0.0,47684.5676536794,7.418056305547175,0.547507824692348,5446.106281425944,216.411757130549
21072.80367166818,32000.0,0.0,4103945.1693566847,5445.141271199465,0.02140583405624389,0.0,-2676.8903032041217,105088.12987553175,0.4131204237610377,0.72,0.0,47667.17393989877,7.42275039800151,0.5473866865425882,5445.141286035363,216.411757130549
21072.80367166818,32000.0,0.0,4103945.1693566847,5445.141271199465,0.02140583405624389,0.0,-2676.8903032041217,105088.12987553175,0.4131204237610377,0.72,0.0,47667.17393989877,7.42275039800151,0.5473866865425882,5445.141286035363,216.411757130549
21130.62216729851,32000.0,0.0,4116457.7715906887,5444.05994872751,0.02140158318225494,0.0,-2676.4528793590443,105045.14067475178,0.4129514254463433,0.7199999999999999,0.0,47647.6743664118,7.428015839123556,0.5472509455784283,5444.05996355366,216.41175713054898
21210.399890346493,31999.999999999996,0.0,4133722.6088153766,5442.569110693513,0.021395722428608502,0.0,-2675.849795522232,104985.83588144899,0.41271828758986656,0.7199999999999999,0.0,47620.77416463656,7.435284932293285,0.5470637971584246,5442.569125506224,216.41175713054898
21235.64926692538,32000.0,0.0,4139186.870767264,5442.09754716336,0.021393868627178812,0.0,-2675.6590354687723,104967.06890074574,0.4126445111982796,0.72,0.0,47612.261605372565,7.437586508811863,0.5470046006745767,5442.097561971819,216.411757130549
